reviewId,country,userName,score,at,title,content,thumbsUpCount,appVersion,category,sentiment,churn_risk,tenure,summary,stars
12125873190,us,KatieBelle & Romeo,5,2024-12-31 01:52:36,Angry birds,"I have been playing AB forever!  But it is getting me ANGRY!
The game Star Cup is completely impossible to win.

I can have one more bird to play and be winning by 500 points 
and on the last bird played by me and the opponent will win!
After 6 tries I might have one game.
Not fun at all.  This has been going on off and on for some time 
and if I could I would cancel Star Cup completely since all it does is
frustrate me!
The original game was the best—- I mistakenly deleted it and 
got this game.  I will play ABF.",0,12.7.2,tournaments_fairness,negative,False,veteran,"Long-time player finds Star Cup impossible and suspects rigged outcomes, wants to cancel the mode entirely.",5.0
12125721471,us,Miles Lockhart,5,2024-12-31 00:54:13,Thank You,Angry Birds,0,12.7.2,praise,positive,False,unknown,Brief thank-you to Angry Birds with no specific detail.,
12123845369,us,Nora%2002,3,2024-12-30 14:10:53,New glitches!,"I like the multiple challenges and new screens. However, lately I have seen scoring mistakes and charged double the coins to get the 22X xtra abilities. I am Fierce, but this was a straight up steel!  I have also lost progress in the head to head Star Cup. This was definitely a glitch. The upgrades needs more work.",0,12.7.2,bugs_performance,neutral,False,unknown,"Player reports scoring errors, double coin charges, and lost Star Cup progress after recent updates.",
12118687426,us,Trisharella,5,2024-12-29 06:17:07,With friends,Do the creators of this game have a version to play with against a friend?  My husband and I thought how nice it would this game in a coffee shop or cafe.  If you don’t I urge you to do so.  Picture two old people sitting in a Starbucks playing Angry Birds With Friends.,0,12.7.2,feature_request,positive,False,unknown,Player requests a local two-player versus mode to enjoy the game with a partner in person.,
12117264363,us,Maddie fufu,5,2024-12-28 20:43:08,Love this game,I love this game so much can you please come out with even more levels,0,12.7.2,feature_request,positive,False,unknown,Player loves the game and asks for more levels.,
12113014988,us,Garfield.M,5,2024-12-27 19:16:16,Best game ever,Best game ever,0,12.7.2,praise,positive,False,unknown,Short enthusiastic praise with no specific detail.,
12109171099,us,Marejonsey,1,2024-12-26 20:11:44,Slingshots,I have purchased all of the slingshots in the past and then you took them all away from me and want me to get them again through the gold coins which I never have. That's not fair.,0,12.7.2,economy_rewards,negative,False,unknown,Player is upset that previously purchased slingshots were removed and must now be re-earned with scarce gold coins.,
12104446093,us,Darwin ⚽️🥶,5,2024-12-25 15:20:03,NOSE,es muy divertido porque tienes que ir desbloqueando personajes,0,12.7.2,praise,positive,False,unknown,Player enjoys unlocking characters and finds the game very fun.,
12102825467,us,Sensei 23,5,2024-12-25 05:07:01,Gr8 job AB,"Thank you for this game, a fan favorite!  -Sensei23",0,12.7.2,praise,positive,False,unknown,Grateful fan thanks the team for a favourite game.,
12097977554,us,AngryBirdsFan2012,1,2024-12-23 20:47:59,Perhaps The Angry Birds Movie 2 isn’t the worst thing ever,"Long story short, a recent tournament includes Skibidi Toilet, one of the worst things to come out of recent years. This recent tournament has killed all hope I have left for Angry Birds because Rovio stooped so low as to reference it. Rovio. Do better. Apologize for this tournament because I am sure not the only one who isn’t happy with this.",0,12.7.2,live_events,negative,True,unknown,Player is outraged by a Skibidi Toilet tournament theme and says it has killed all hope for the franchise.,
12097523146,us,Caps Fan Red Rocker,2,2024-12-23 18:02:29,I’m always #1 and it’s not fun,"In the past 2  main tournaments, there are no other players, until at some point, perhaps at the end, I’m no longer #1. 
It’s no fun playing against no one. I’m not connected thru FB, and never plan to be, but playing and having no real idea what place I’m in , is absolutely no fun. Please fix this!

Btw, what happened to the new servers?  I hope that’s not the problem.",0,12.7.2,tournaments_fairness,negative,False,unknown,"Player sees no opponents during tournaments and cannot gauge their ranking, making competition feel pointless.",
12096441338,us,Vibescribe,2,2024-12-23 12:29:30,Disappointing update,"Since the last server update, it seems Star Cup within ABF has been riddled with bot “players”. These bots are scoring double to triple their points in one shot, even though users are top rated with years of experience and are winning. The “play”, we assume, is to force players into purchasing power ups in order to keep going. Seems very wrong and a super shady thing to do to loyal players. 

Hopefully they’ll correct the issue.",0,12.7.2,tournaments_fairness,negative,False,veteran,"Experienced players report bot opponents in Star Cup posting impossibly high scores, suspected to be a tactic to force power-up purchases.",
12095471555,us,chunkslima2011,5,2024-12-23 06:00:04,Miss this game,I have not played this game in who knows how long,0,12.7.2,praise,positive,False,returning,Returning player expresses nostalgia and fondness for the game after a long absence.,
12085857650,us,Nikkitwerk,1,2024-12-20 17:58:06,Instructions,Too difficult and uneven,0,12.7.2,progression_difficulty,negative,False,unknown,Player finds the game too difficult and unbalanced.,
12083369986,us,Jaaziel mucu,5,2024-12-20 02:22:10,How I like abf,"It’s fun and attracting to me 
I’m feeling angry bird 2 vibes",0,12.7.2,praise,positive,False,unknown,Player enjoys the game and draws positive comparisons to Angry Birds 2.,
12071463831,us,Hthhybhfgj,5,2024-12-16 20:22:49,I love this game,….,0,12.7.2,praise,positive,False,unknown,Brief positive review expressing love for the game.,
12067929799,us,Whitetetra,5,2024-12-15 21:11:38,Amazing,I love it and it is way better that angry birds 2 because it is more simple and I like the simplicity and classic feel!,0,12.7.2,praise,positive,False,unknown,Player prefers this game over Angry Birds 2 for its simplicity and classic feel.,
12067301184,us,Jimijames&theblueflames,1,2024-12-15 17:33:34,"As others have said, Star Cup is rigged against you…","It’s been several months now since they have players who are typically female names(I.e. Doris,Laura,Vera,etc..), no picture is ever associated with the account & scores that are typically beyond what you would expect (or could likely achieve in the game)…. 
This is very shady and tbh, makes the star cup game a waste of time as you can only beat these scores about 1 or 2 times out of 10… ridiculous..  be aware of this fraudulent game",0,12.7.2,tournaments_fairness,negative,True,unknown,"Player accuses Star Cup of using bots with generic female names and impossible scores, calling the game fraudulent and a waste of time.",
12064705405,us,Miss Leanie,3,2024-12-15 02:00:25,Angry birds friends,"What’s up?  When I open my ABF App, it all turns black.  Why ???",0,12.7.2,bugs_performance,negative,False,unknown,"App goes completely black on launch, making it unplayable.",
12062929508,us,AirbusA320NEO˶o̴̶̷᷄‸o̴̶̷̥᷅˶,5,2024-12-14 15:21:15,This is just like the old one little bit!,I have noticed bubbles have the old sounds even Stella. Stella have Hal’s launch sound,0,12.7.2,praise,positive,False,unknown,Player happily notices legacy sound effects preserved for Stella and Bubbles.,
12059648144,us,Princeville1,4,2024-12-13 18:55:45,Irretrievably Broken!!!,The game has become unplayable.,0,12.7.2,bugs_performance,negative,True,unknown,Player states the game has become completely unplayable after recent changes.,
12054803840,us,Joeshottygirl,1,2024-12-12 12:59:26,Why?,"I’ve lost all of my slings, coins, etc!  Your update has made me start all over after ??? years of playing this!",0,12.7.1,bugs_performance,negative,True,veteran,"Long-time player lost all slings, coins, and progress after an update and is forced to start over.",
12050109057,us,mcmarcak,1,2024-12-11 06:54:30,What happened,I want the old game back.  The game took away all of levels and powerups.  I guess I won’t be playing this anymore.,0,12.7.1,bugs_performance,negative,True,unknown,Player lost all levels and power-ups and says they will stop playing as a result.,
12050064357,us,name:Jc6,5,2024-12-11 06:32:35,I haven’t played this yet,…,0,12.7.1,other,neutral,False,new,Player has not yet tried the game and leaves no meaningful feedback.,
12045255589,us,Fancy stitch,5,2024-12-09 22:25:35,"This is a free app, why is it asking for payment. I don’t mind playing with the ads that run in them",If I have to pay I will get rid of the game on my computer and phone,0,12.7.1,monetization,negative,True,unknown,Player is willing to watch ads but threatens to uninstall on both devices if forced to pay.,
12041154751,us,Luketheboi78,5,2024-12-08 19:04:34,I love this game,Hal the best,0,12.7.1,praise,positive,False,unknown,Player loves the game and specifically praises the character Hal.,
12037678162,us,Echated,1,2024-12-07 21:35:10,SAD,Start of game fun paid $13 and can’t win now guess they expect more money so sad they make it so hard it’s not fun anymore,0,12.7.1,monetization,negative,True,unknown,"Player paid money but finds the game now too hard to win without spending more, feeling manipulated.",
12022338876,us,AMG978,5,2024-12-03 20:36:26,Fun,Such a great game,0,12.7.1,praise,positive,False,unknown,Player finds the game fun with no specific complaints.,
12019711285,us,Nancybabs,1,2024-12-03 04:00:15,Power ups change,No point in watching the ads to spin the power up wheel since you’ve changed it so that it ALWAYS hits the skeleton and you get nothing. Really disappointed.,0,12.7.1,economy_rewards,negative,False,unknown,"Player complains the ad spin wheel was changed to always land on nothing, making ad watching pointless.",
12019392823,us,Undividable1039,5,2024-12-03 01:44:43,AB,Game is getting more difficult,0,12.7.1,progression_difficulty,neutral,False,unknown,Player notes the game is getting more difficult but still rates it five stars.,
12018836387,us,Amir at 2016,5,2024-12-02 22:02:41,Always making my brain have a workout,Five stars,0,12.7.1,praise,positive,False,unknown,Player enjoys the mental challenge the game provides.,
12010709439,us,288 taxi,1,2024-11-30 20:28:46,Too many updates needed.,"Too many updates needed, not so fun anymore. Way too much",0,12.7.1,bugs_performance,negative,True,unknown,Player frustrated by excessive required updates and finds the game less enjoyable as a result.,
12005400940,us,Remington J Myers,5,2024-11-29 14:00:34,Good game brings back child memories,I love this game so much it brings me back to when me and my sister would play Angry Birds Bird,0,12.7.1,praise,positive,False,unknown,Player loves the game for its nostalgic connection to childhood memories with family.,
12003597303,us,Sebas175829’ierueiruuer,5,2024-11-29 02:01:20,This is bomb,This game is bomb it’s so bomb it has cool effects and new levels every day,0,12.7.1,praise,positive,False,unknown,Player is enthusiastic about the game's effects and frequent new level content.,
12002971814,us,Puddy98,5,2024-11-28 21:31:29,Great game(,Great game,0,12.7.1,praise,positive,False,unknown,Player gives a brief positive rating calling it a great game.,
12001405900,us,Armie,2,2024-11-28 12:43:56,They’ve broken it,"In what seems to be an effort to force in-app purchases, they’ve nerfed the spin wheel so you always lose. They’ve also made it so that in the Star Cup, you win, then all of a sudden the other person’s points jump to surpass yours. I am so disappointed in this obvious cash grab",0,12.7.1,tournaments_fairness,negative,True,unknown,"Player reports rigged Star Cup scoring and a nerfed spin wheel, calling it an obvious cash grab.",
11995848580,us,Llllllggh,5,2024-11-26 23:42:52,Good,Fun,0,12.7.1,praise,positive,False,unknown,Player gives a brief positive review calling the game fun.,
11995571641,us,Fjrkfnfnrbdndjr,5,2024-11-26 21:46:42,Fun,It’s fun and entertain g,0,12.7.1,praise,positive,False,unknown,Player finds the game fun and entertaining.,
11992646621,us,Best bug ever,5,2024-11-26 03:03:13,I love this game!,this game is fun for when you’re up at night. I like it because you can be entertained for hours on this game. I love this. That’s why I give it a five star.⭐️⭐️⭐️⭐️⭐️,0,12.7.1,praise,positive,False,unknown,Player loves the game and finds it entertaining enough to occupy hours at night.,
11989351767,us,SprayTanMagic,1,2024-11-25 06:15:53,New and destroyed,"I’ve been playing this game for 15 years and now all the sudden you have to watch an ad every two rounds. The characters are weak, they barely impact at all now not to mention the game keeps zooming every time I touch the screen anywhere. Deleting.",0,12.7.1,ads,negative,True,veteran,"Long-time player of 15 years is deleting the game due to forced ads every two rounds, weakened characters, and a zoom control bug.",
11987973285,us,rfinger,3,2024-11-24 20:07:29,Slowly taking more away from the player,"I have been playing this game for many, many, MANY years.  It has been a ton of fun.  But, over time, the player/customer is not as important.   This is becoming more and more frustrating.

1.   We get a free spin every four hours.   Why is this not something counted inside the app and has to have 100% internet connection?   Have had times where it was after four hours, and it now says “offline” so we don’t get a free spin unless we connect to the internet whenever we are….  This wheel needs to be not 100% internet dependent.  Never used to be, why it is now, no clue…

2.   There are fewer chance of winning awards/boosts.  Used to get two or three of them a few times a day after watching ads on each.  Only get one attempt only twice a day.  Same with spinning the wheel, but it’s even more frustrating to watch an ad and have the wheel go to the one where you win nothing.  Again, customer is not as important as it used to be.  

3.  They have ad providers who not only have long ads, but it’s hard to get out of them.   There’s not just a long countdown after watching the ad; they make you do it TWICE!  You hit the x after it counts down, but instead of it taking you out of the ad, it makes you wait again on a second screen an additional 5 seconds or so before you can get out of it.  A few times, I’ve had this not only take that long to get out, but it doesn’t show you winning a prize; it feels like you watched an ad and earned nothing!  But, the fact that these ad providers make you stuck in their ads is not customer service, and the fact that I don’t have this issue in other games that involve ads is on the game maker, not on the customer.  

4.  Ran into issues multiple times that I can’t pause or reset a level while a bird is in the air.  If it doesn’t have a power that you tap to make it do something, it’s hung until the bird hits something.  Very frustrating that if you do something wrong, you have to wait multiple seconds to pause and restart the level.

Again, I feel like the customer isn’t the priority; this is around because people want to play this game.   Don’t do things that gets in the way of the person playing this game like we used to.",0,12.7.1,economy_rewards,negative,False,veteran,"Long-time player frustrated by fewer rewards, internet-dependent spin wheel, and overall reduction in player-friendly features over time.",
11987604416,us,[]________/\_____/\/\/\,5,2024-11-24 17:58:55,A,No qu,0,12.7.1,other,neutral,False,unknown,Review is too incomplete to extract meaningful feedback.,
11979332119,us,витягуд2008,5,2024-11-22 15:59:17,и,"игра отстой, мне вообще не понравилось, не совету.",0,12.7.1,other,negative,False,unknown,Russian-language review stating the player did not enjoy the game and would not recommend it.,
11976696153,us,Dunnrainin,5,2024-11-21 22:50:37,No rewards,I love playing the game on a daily basis but really tired of having to email customer support because I’m not getting my rewards after a tournament.  Emailing no longer works either.,0,12.7.0,economy_rewards,negative,False,unknown,Player enjoys the game daily but is repeatedly not receiving post-tournament rewards and getting no resolution from support.,
11974873495,us,Gobulls1,1,2024-11-21 12:13:44,Game is declining,"Not only are they making games ridiculously hard to complete without spending extra money, but their bonus wheel is a complete joke!  Give you a double spin….and one always lands on dead guy meaning no prize!  Or you get both of the spins landing on the dead guy!  What’s the point?! Unless you want to spend a ton of extra money on this game …getting harder to compete in it!",0,12.7.0,economy_rewards,negative,True,unknown,Player criticises the rigged bonus wheel and increasing difficulty designed to push extra spending.,
11972622210,us,Angry birdee,4,2024-11-20 20:10:22,Too difficult,"Why don’t the makers of this game Listen to your people? Move those scoring boxes so we can see what we’re doing, it’s so hard to maneuver. when it becomes not fun, I just don’t play anymore.",0,12.7.0,ux_ui,negative,False,unknown,Player finds scoring boxes obscure gameplay and warns they will stop playing if it stops being fun.,
11968581059,us,Isaiah has good reviews,5,2024-11-19 17:31:43,Best game I’ve ever played,Finest game that I have seen in a while,0,12.7.0,praise,positive,False,unknown,Player calls it the best game they have played in a while.,
11961010798,us,Cradily.,5,2024-11-17 15:40:56,Question?,"Next week, can you make new angry birds reloaded levels? Please?",0,12.7.0,feature_request,positive,False,unknown,Player requests new Angry Birds Reloaded levels for the following week's tournament.,
11950958240,us,The best raterrrr,5,2024-11-15 00:52:38,Cool,Cool game,0,12.7.0,praise,positive,False,unknown,Player gives a brief positive review calling the game cool.,
11945026068,us,hrbdbhdddjdsgsvavv,2,2024-11-13 11:27:47,Won’t log into FB Account,Still no fix to some users not being able to connect to their FB account through the app even though money has been spent and time invested progressing through the game. Guess it’s not a priority.,0,12.7.0,social_account,negative,True,unknown,Player unable to connect to their Facebook account despite having spent money and invested time in the game with no fix provided.,
14404122375,gb,Nicholas Emily,5,2026-08-08 20:26:24,"Oh my God, I love this game so much it’s like my whole world for my autism and ADHD","I should give this a five stars because it’s making my brain only watch it and instead of nothing else, even if we could get distracted, I would still play it even if I’m not looking at it",0,14.6.0,praise,positive,False,unknown,Player with autism and ADHD loves the game for its engaging focus-holding qualities.,
14371812952,gb,mart1243,1,2026-07-31 19:32:27,Rubbish,"Total “literally” waste of time at the moment, don’t bother.",0,14.5.0,other,negative,True,unknown,Player calls the game a total waste of time and advises others not to bother.,
14354423263,gb,Outfit7 dud 2,4,2026-07-27 13:56:13,Sooo fun,I love angry bird only reason I give it 4 stars is that’s there is no mighty eagle,0,14.5.0,feature_request,positive,False,unknown,Fan of the game but wants the Mighty Eagle feature added.,
14349261203,gb,Emilia Richter’s review,5,2026-07-26 06:38:00,Why Angry Birds is the best game ever,I love all the funny birds and the pigs are cute too.My favourite bird is definitely Wingman and bubble!!! I recommend it for children of all ages and adults too. It is really easy to play and is perfect to play during long periods of time.,0,14.5.0,praise,positive,False,unknown,"Player enthusiastically recommends the game for all ages, praising its fun characters and easy gameplay.",
14347220840,gb,The Gorilla Man,1,2026-07-25 17:17:36,Fix it,"Bro. When I booted up the game, it stopped working immediately",0,14.5.0,bugs_performance,negative,True,unknown,Game crashes immediately on boot.,
14341611966,gb,CHAT BACK!!!!!! :”09,5,2026-07-24 08:21:22,Perfect,"Perfect Perfect Perfect  try it out
Perfect Perfect Perfect Perfect Perfect",0,14.5.0,praise,positive,False,unknown,Player simply calls the game perfect and encourages others to try it.,
14335466519,gb,Hdhfjsjdbdi,5,2026-07-22 18:51:53,Ab,I love the classic bird,0,14.5.0,praise,positive,False,unknown,Brief positive note about enjoying the classic birds.,
14323016900,gb,Ggs man ahhhhhh467546,5,2026-07-19 16:34:22,I love this game,The only thing I don’t like about this game is that I can’t do it in real life I tried to chuck a bird at a pig aka my ex wife and now I’m in custody for domestic violence but other than that pretty solid game,0,14.5.0,praise,positive,False,unknown,Humorous review calling it a solid game.,
14293394800,gb,Muchirawohno,5,2026-07-12 09:06:06,H,I like it just like ab1,0,14.5.0,praise,positive,False,unknown,Player enjoys the game and compares it favorably to the original Angry Birds.,
14259122869,gb,Superstuee,1,2026-07-03 19:02:44,Less advertising,"Great game , good to play against others friends but spoilt by the amount of adverts and how long they take , also game froze and after a few years of mounting a large collection of birds I’ve got to start from the beginning 🤬",0,14.5.0,ads,negative,False,veteran,Veteran player frustrated by excessive long ads and lost years of bird collection progress after a freeze.,
14205070393,gb,Maud1965,2,2026-06-20 12:35:59,Flimsy moves!!,"I like this game and been playing for years.. but it cheats! Yes…!!
You can position the bird the exact same way and at times it just moves in unchecked a flimsy weak way! 
Other times you can clear nearly the whole game yet get only 2 stars and other times clearing not as much you get 3 stars! 
So annoying… hence why I deleted this game for a year or so… 

Be consistent!

***Update: This needs a serious update! Game constantly crashes!",0,14.4.0,bugs_performance,negative,True,veteran,"Long-time player frustrated by inconsistent shot mechanics and constant crashes, having already deleted the game once before.",
14201037533,gb,"Damaging gig,uv,f,Ken",1,2026-06-19 12:10:58,Don’t waste your time totally useless game.,"Star cup
Very often the catapult doesn’t work resulting in the player losing a game and a life. 
Unable to get up the leaderboard as you have to start again.",0,14.4.0,bugs_performance,negative,True,unknown,"Catapult frequently fails in Star Cup, costing lives and preventing leaderboard progress.",
14189515589,gb,sibel Temur,1,2026-06-16 13:35:53,Why did you not ruin Angry Birds friends?,Do you know how Rovio is They have to ruin everything they messed up the game. It’s so repetitive. It’s so boring. The game has no soul it is so bland and boring and I hope the CEO goes bankrupt just like this company I hope this company sinks just like Titanic did,0,14.4.0,live_events,negative,True,unknown,"Player finds the game repetitive, soulless and boring, blaming Rovio for ruining it.",
14123351393,gb,Snips_xo,5,2026-05-30 13:23:38,Fabulous,Wonderful to play whilst my ex sucked my toes,0,14.3.0,praise,positive,False,unknown,Humorous five-star review expressing enjoyment of the game.,
14071946092,gb,Doggymix,1,2026-05-16 18:25:49,Trash,It’s sooo bad mechanics are confusing don’t get this app,0,14.3.0,ux_ui,negative,True,unknown,Player finds the mechanics confusing and recommends against downloading the app.,
13991454847,gb,DT Techie,3,2026-04-24 10:39:06,Reservations,"Disappointed with all the awful scam advertising on ABF. How can you accept fake slimming patches claiming to be from Superdrug on people dressed in Boots’ uniforms? All fake, not tested for safety.
Disgusting lack of concern for your players, especially younger, less savvy or gullible players. These are the type of advertisements that should be banned from game platforms, not bombarding them.",0,14.2.0,ads,negative,False,unknown,Player disgusted by misleading and potentially unsafe scam advertisements shown in the game.,
13946937838,gb,Lozza 24,2,2026-04-11 15:56:01,No coins or free birds,What is going on with the game never received coins for completing a task and now no extra birds to help complete tasks !!! Getting frustrated by the way the game has changed…..,0,14.1.0,economy_rewards,negative,False,unknown,Player frustrated by missing coin rewards for completed tasks and removal of free birds.,
13935171486,gb,Run3 msm and gd,5,2026-04-08 10:06:00,Too good,I love it,0,14.1.0,praise,positive,False,unknown,Brief enthusiastic praise for the game.,
13934901016,gb,ududdueu,5,2026-04-08 07:54:14,This game is better then ab 2,I played this game yesterday and it was more fun and no hard levels like the daily challenges in an 2 I am hope that I joined this game,0,14.1.0,praise,positive,False,new,New player prefers this game over Angry Birds 2 due to more fun and less punishing difficulty.,
13911150959,gb,"H,dhhjd",5,2026-04-01 16:04:11,India,Faced be,0,14.1.0,other,neutral,False,unknown,Unintelligible review with no meaningful content.,
13892847217,gb,Jutagirl,1,2026-03-27 15:00:22,Update constantly crashes,Ever since the latest update the game will not play on tournemant levels.It just crashes,0,14.1.0,bugs_performance,negative,True,unknown,Latest update causes the game to crash on every tournament level.,
13820371006,gb,Oliverparry,3,2026-03-06 16:54:48,BRING BACK STAR WARS,Please bring back angry birds Star Wars.or just make angry birds Star Wars 3,0,14.1.0,feature_request,neutral,False,unknown,Player requests the return of or a sequel to Angry Birds Star Wars.,
13802941365,gb,Andyricho6969,1,2026-03-01 16:00:29,Storage issues,Keeps taking away winning streak,0,14.0.0,bugs_performance,negative,False,unknown,Game keeps resetting the player's winning streak.,
13799498597,gb,capt vgs,5,2026-02-28 17:36:42,Huh !,"The game is good but the adverts are waaaaaaaaaay too long, it really does spoil your fun.",0,14.0.0,ads,neutral,False,unknown,Player likes the game but finds the ads excessively long and fun-ruining.,
13784379767,gb,:D hewwo,5,2026-02-24 14:48:40,Omg the best game ever,Omg this game e is amazing no worrying about ads and am very surprised that wingman isn’t a more famous character but still the best game I’ve ever played on this iPad,0,14.0.0,praise,positive,False,unknown,"Player calls it the best game ever, pleasantly surprised by the lack of intrusive ads.",
13751457149,gb,Schwing123,4,2026-02-15 10:04:18,Becoming too challenging,The levels are becoming too difficult to complete without buying add ons,0,14.0.0,progression_difficulty,negative,False,unknown,Levels are becoming too hard to complete without purchasing add-ons.,
13723512421,gb,psilly me,3,2026-02-07 15:03:40,Adverts,Fun game. But don’t ever be tempted to watch adverts - you’ll be caught in a black hole with royal match and royal kingdom. Strange how those games( match and kingdom) make such a thing about ‘no adverts’ but are so keen to ruin other games with their pesky offerings.,0,14.0.0,ads,negative,False,unknown,Ad videos for Royal Match and Royal Kingdom are intrusive and trap players in a loop.,
13692321967,gb,ben dover nickname,1,2026-01-30 09:10:37,Friends? More like enemies with my wallet.,First of all this game is ugly compared to the original second of all this games greedy and full of ads and requires Wi-Fi and has just about everything I hate third of all bring back the originals and not what ever this is,0,13.6.4,monetization,negative,True,unknown,"Player hates the game's greed, ads, Wi-Fi requirement, and prefers the original Angry Birds.",
13665662720,gb,lady oban,1,2026-01-23 08:11:42,Gone downhill,Impossible to obtain all stars and move on to piggy-matic. Probably will delete the app now as it’s not enjoyable anymore,0,13.6.4,progression_difficulty,negative,True,unknown,Getting all stars to progress to Piggy-matic feels impossible and the player plans to delete the app.,
13653041931,gb,Jujubeanz66,4,2026-01-19 20:21:49,Bestest ever,"This is the only game I continue to play. It’s so much more better now with more new tornaments over the week to keep me interested. My only gripe is I still cant play against my friends, tried everything and it wont work hence 4*",0,13.6.4,social_account,positive,False,unknown,Loves the game and new tournaments but cannot get friend-versus-friend play to work.,
13561122507,gb,I🩵💙Stitch and Cinnamaroll,4,2025-12-27 13:53:15,Reason I put 4 stars,I put 4 stars bc it is really fun but there is only one thing that I like don’t like it’s the fact that the game is just the same thing every single level so I hope this game improves 🙂,0,13.6.1,live_events,neutral,False,unknown,Fun game but every level feels like the same repetitive experience.,
13528562971,gb,nǐ hǎ o,2,2025-12-18 18:52:43,WHAT IS GOING ON WITH AB ?..,"It was being my favorite game , but few days ago it stopped to load and I can’t play it. Main page says: something went wrong! Sorry. Please fix it. I have reloaded my iPad few times, but nothing changes",0,13.6.1,bugs_performance,negative,True,unknown,Game stopped loading entirely several days ago with a persistent error message.,
13510163563,gb,ccdghcfgbdfhvzd,1,2025-12-13 20:09:00,BRING BACK STARWARS ANGRY BIRDS AND MAKE OG ANGRY BIRDS FREE!!!,🤬,0,13.6.1,feature_request,negative,False,unknown,Player demands the return of Star Wars Angry Birds and a free original Angry Birds.,
13412658488,gb,lilac-girl,3,2025-11-18 11:54:46,Disappointing,"How many times does one have to put up with seeing the same lengthly advert every few minutes it is getting monotonous.
Need more clarification on Free games!",0,13.5.3,ads,negative,False,unknown,Same lengthy ad repeating every few minutes is monotonous and frustrating.,
13283448305,gb,Wellingtonatic,2,2025-10-18 18:05:43,ad problems,"I like this game and have been playing it for years BUT recently the ads refuse to close down once the video has finished and it is impossible to continue to play the game. Signing out and back in again only works until the ad reappeared, so can no longer endorse.",0,13.5.3,ads,negative,True,veteran,Long-time player can no longer play because ads refuse to close after finishing.,
13203162955,gb,AgileLlama,1,2025-09-30 04:43:54,Steals your IMEI,This app takes your IMEI and makes it available to everyone.,0,13.5.1,other,negative,True,unknown,Player accuses the app of harvesting and exposing their device IMEI.,
13139485170,gb,Zozobag,3,2025-09-15 07:22:36,Problem with some levels,I don’t know why in some levels the birds fly backwards so I loose in those levels. Can you please fix it,0,13.5.1,bugs_performance,neutral,False,unknown,Birds flying backwards on some levels causes unfair losses.,
13103089196,gb,Rinda-Loo,5,2025-09-05 21:06:13,Brilliant Game,I have lost count of how many times I have installed this game over the years and loved playing it to a high level then I go off to try other passtimes and then return.  This really is perfect for me and is a good challenge.,0,13.4.0,praise,positive,False,returning,"Long-time returning player considers it a perfect, enjoyable challenge.",
13050505654,gb,dazeleys,1,2025-08-23 10:46:51,Scam adverts,I like the game but inundated with scam and fake adverts. They pretend that celebrities have promoted products or services but this is not the case. Have reported to Rovio but they said they don’t handle adverts and have referred it to another team. I tried to follow up my complaint nut got auto reply saying case had been closed. Am now deleting the app as it seems Rovio do mot care about the safety of their customers as the fake ads are still appearing all the time. Please beware of the false advertising offering fake investment plans and dodgy slimming pills which they claim are promoted by well know people.,0,13.4.0,ads,negative,True,unknown,Player is deleting the app due to persistent scam and fake celebrity ads that Rovio refuses to address.,
13001871371,gb,HazelAliceCauser,2,2025-08-11 07:24:42,Glitches glitches glitches,The Skills for Life ads crash & you lose your reward. This morning the levels won’t load. Don’t you check these things???,0,13.4.0,bugs_performance,negative,False,unknown,Ad crashes cause lost rewards and levels fail to load this morning.,
12982517200,gb,checkerslovakia,2,2025-08-06 10:57:36,2 stars,Couldn’t even get past level 2 horrible and rubbish 2stars Roblox forsaken is 90mX better It was to hard and weird because a building was floating like what the flick other angry bird games are better,0,13.4.0,progression_difficulty,negative,False,new,New player found the game too hard and weird even at level 2.,
12950607773,gb,Danrodders,1,2025-07-29 13:40:06,Fh,The game is rubbish,0,13.4.0,other,negative,True,unknown,Player simply states the game is rubbish.,
12939398013,gb,lunabuster,5,2025-07-26 16:54:50,Angry birds friends,"Great game, I love it",0,13.4.0,praise,positive,False,unknown,Brief but enthusiastic praise for the game.,
12870813306,gb,as war,5,2025-07-09 11:23:56,Positive,"this game is truely excellent no adds and just all fun !!!

😝😝",0,13.3.0,praise,positive,False,unknown,Player loves the game and highlights that it has no ads.,
12859173999,gb,WHY REMOVE OLD CARS?!,5,2025-07-06 12:50:28,Angry Birbs,10/10 borb,0,13.3.0,praise,positive,False,unknown,Short enthusiastic praise rating the game 10 out of 10.,
12815807604,gb,Randon Brodgers,5,2025-06-25 14:56:30,Good,Noice FOR NOW,0,13.3.0,praise,positive,False,unknown,Brief positive impression with a cautious qualifier.,
12785459405,gb,Shapfell,5,2025-06-17 16:11:38,Back to Being My Favourite Game.,"After a shaky re install, which was swamped with ads,  the game has settled to being my favourite again. I’d gladly pay for the joy it brings. 
Sometimes upon weekly update there a lag when I keep getting Server Error Code but if I remain patient it sorts itself the same day.",0,13.3.0,praise,positive,False,returning,Returning player loves the game again after a rough ad-heavy reinstall period.,
12772776686,gb,Christie wissie,5,2025-06-14 10:08:17,Loading problems,Is there any issues with loading today,0,13.2.1,bugs_performance,neutral,False,unknown,Player asks if there are known loading issues today.,
12772604626,gb,Posh and becks,1,2025-06-14 08:59:24,Shocking,Since update will not load game. Storage issue.,0,13.2.1,bugs_performance,negative,True,unknown,Game will not load at all after a recent update due to a storage issue.,
